フォルダ名,ファイル名,車名,通称名,型式,燃費値（km/L）,燃料種別
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV70,CBA-BB6304TW,9.7,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞXC70,CBA-BB6304TXC,9.7,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞXC70,CBA-BB6304TXC,8.1,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS80,DBA-AB4164T,13.2,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS80,DBA-AB4164T,12.2,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS80,CBA-AB4204T,10.8,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS80,CBA-AB6304T,9.7,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞXC90,CBA-CB6324AW,8.2,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞXC90,CBA-CB6324AW,7.8,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,メルセデス･,B180,DBA-246242,16.4,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C180,DBA-204049,14.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C180,DBA-204049,14.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C180 ｽﾃｰｼｮﾝﾜｺﾞﾝ,DBA-204249,14.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C180 クーペ,DBA-204349,14.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C200CGI,DBA-204048,14.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C200CGI ｽﾃｰｼｮﾝﾜｺﾞﾝ,DBA-204248,14.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C250CGI,DBA-204047,13.8,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C250CGI ｽﾃｰｼｮﾝﾜｺﾞﾝ,DBA-204247,13.8,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C250CGI クーペ,DBA-204347,13.8,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C350,RBA-204057,13.4,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,C350 ｽﾃｰｼｮﾝﾜｺﾞﾝ,RBA-204257,13.4,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,CL63,CBA-216374,8.3,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,CL63,CBA-216374,8.6,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,CL65,ABA-216379,5.9,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,R350 4MATIC,RBA-251057,8.5,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ベンツ,SLK350,MBA-172457,13.2,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ランドローバー,レンジローバーEvoque,CBA-LV2A,9.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ランドローバー,レンジローバーEvoque,CBA-LV2A,9.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ランドローバー,フリーランダー 2,CBA-LF32,8.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ランドローバー,ディスカバリー4,ABA-LA5N,6.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ランドローバー,レンジローバー スポーツ,ABA-LS5N,6.0,ガソリン
平成29年3月,001178236_10・15_ガソリン乗用車（軽自動車）又はガソリン乗用車（普通・小型）.xls,ランドローバー,レンジローバー スポーツ,ABA-LS5S,5.5,ガソリン
平成29年3月,001178239_10・15_ディーゼル乗用車.xls,ニッサン,ｴｸｽﾄﾚｲﾙ,LDA-DNT31,15.2,ディーゼル
平成29年3月,001178239_10・15_ディーゼル乗用車.xls,ニッサン,ｴｸｽﾄﾚｲﾙ,LDA-DNT31,14.2,ディーゼル
平成29年3月,001178239_10・15_ディーゼル乗用車.xls,マツダ,ＣＸ－５,LDA-KE2FW,20.0,ディーゼル
平成29年3月,001178239_10・15_ディーゼル乗用車.xls,マツダ,ＣＸ－５,LDA-KE2FW,19.4,ディーゼル
平成29年3月,001178239_10・15_ディーゼル乗用車.xls,マツダ,ＣＸ－５,LDA-KE2AW,19.0,ディーゼル
平成29年3月,001178239_10・15_ディーゼル乗用車.xls,三菱,パジェロ,LDA-V88W,10.6,ディーゼル
平成29年3月,001178239_10・15_ディーゼル乗用車.xls,三菱,パジェロ,LDA-V98W,10.6,ディーゼル
平成29年3月,001178239_10・15_ディーゼル乗用車.xls,三菱,パジェロ,LDA-V98W,10.2,ディーゼル
平成29年3月,001178241_10・15_LPガス乗用車.xls,トヨタ,コンフォート,DBA-TSS11,11.0,LPガス
平成29年3月,001178241_10・15_LPガス乗用車.xls,トヨタ,コンフォート,DBA-TSS11,9.8,LPガス
平成29年3月,001178241_10・15_LPガス乗用車.xls,トヨタ,クラウンセダン,DBA-TSS10H,9.8,LPガス
平成29年3月,001178241_10・15_LPガス乗用車.xls,トヨタ,クラウンセダン クラウンコンフォート,DBA-TSS10,9.8,LPガス
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,トヨタ,ダイナ トヨエース,ABF-TRY220,9.2,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,トヨタ,ダイナ トヨエース,ABF-TRY220,8.4,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,トヨタ,ダイナ トヨエース,ABF-TRY230,9.6,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,トヨタ,ダイナ トヨエース,ABF-TRY230,9.2,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,トヨタ,ダイナ トヨエース,ABF-TRY230,8.4,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,ニッサン,バネット,ABF-SKP2TN,11.2,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,ニッサン,バネット,ABF-SKP2TN,10.6,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,ニッサン,バネット,ABF-SKP2LN,10.4,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,ニッサン,バネット,ABF-SKP2LN,10.2,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,マツダ,ファミリアバン,DBF-BVZNY12,13.8,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,マツダ,ファミリアバン,DBF-BVZNY12,13.0,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,マツダ,ファミリアバン,CBF-BVJY12,13.8,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2TM,11.2,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2TM,10.6,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2VM,11.0,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2VM,10.8,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2LM,10.4,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2LM,10.4,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2LM,10.2,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2MM,10.4,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2MM,10.2,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,ランサーカーゴ,DBF-CVZNY12,13.8,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,ランサーカーゴ,DBF-CVZNY12,13.0,ガソリン
平成29年3月,001178255_10・15_ガソリン貨物車（軽自動車）又はガソリン貨物車（普通・小型）.xls,三菱,ランサーカーゴ,CBF-CVJY12,13.8,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,16.8,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,15.8,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,16.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,15.4,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,17.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,15.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,17.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,15.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HA8,17.8,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HA8,16.4,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HA9,17.6,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HH5,17.0,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HH5,15.8,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HH6,16.4,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HH6,14.6,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,VAMOS Hobio,EBD-HJ1,17.0,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,VAMOS Hobio,EBD-HJ1,15.8,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,VAMOS Hobio,EBD-HJ2,16.4,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,VAMOS Hobio,EBD-HJ2,14.6,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,16.8,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,15.8,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,16.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,15.4,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,17.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,15.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,17.2,ガソリン
平成29年3月,001178258_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,15.2,ガソリン
平成29年3月,001178260_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY231,10.2,ディーゼル
平成29年3月,001178260_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY241V,12.0,ディーゼル
平成29年3月,001178260_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY241V,11.6,ディーゼル
平成29年3月,001178260_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY271,11.6,ディーゼル
平成29年3月,001178260_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY281,11.6,ディーゼル
平成29年3月,001178260_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY281,10.4,ディーゼル
平成29年3月,001178260_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY281,10.2,ディーゼル
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,スズキ,ジムニー,ABA-JB43W,14.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,スズキ,ジムニー,ABA-JB43W,12.8,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,マツダ,プレマシー,DBA-CWEAW,11.2,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CY6A,17.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CY6A,16.8,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CX6A,17.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CX6A,16.8,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CY3A,15.2,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CY3A,15.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CX3A,15.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CX3A,15.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CY4A,13.6,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CY4A,13.4,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CY4A,13.2,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CX4A,13.4,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CX4A,13.2,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,DBA-CX4A,13.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,CBA-CY4A,10.6,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ギャラン,CBA-CX4A,10.6,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ＲＶＲ,DBA-GA4W,17.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ＲＶＲ,DBA-GA4W,16.8,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ＲＶＲ,DBA-GA3W,15.2,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ＲＶＲ,DBA-GA3W,15.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,デリカ,DBA-CV2W,15.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,デリカ,DBA-CV5W,11.2,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,ランサーエボ,CBA-CZ4A,10.8,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,リューション,CBA-CZ4A,10.4,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,リューション,CBA-CZ4A,10.4,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,パジェロ,DBA-V83W,9.3,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,パジェロ,DBA-V83W,9.3,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,パジェロ,DBA-V93W,9.1,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,パジェロ,DBA-V93W,9.0,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,パジェロ,CBA-V87W,8.5,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,パジェロ,CBA-V87W,8.2,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,三菱,パジェロ,CBA-V97W,8.2,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,Lexus,ＲＸ４５０ｈ,DAA-GYL10W,19.4,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,Lexus,ＲＸ４５０ｈ,DAA-GYL15W,18.8,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,Lexus,ＲＸ４５０ｈ,DAA-GYL16W,18.8,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,Lexus,ＲＸ２７０,DBA-AGL10W,10.4,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,Lexus,ＲＸ３５０,DBA-GGL10W,9.7,ガソリン
平成30年3月,001225522_10・15_ガソリン乗用車（普通・小型）.xls,Lexus,ＲＸ３５０,DBA-GGL15W,9.4,ガソリン
平成30年3月,001225525_10・15_ガソリン乗用車（軽自動車）.xls,スズキ,ジムニー,ABA-JB23W,16.4,ガソリン
平成30年3月,001225525_10・15_ガソリン乗用車（軽自動車）.xls,スズキ,ジムニー,ABA-JB23W,14.8,ガソリン
平成30年3月,001225525_10・15_ガソリン乗用車（軽自動車）.xls,ダイハツ,ﾐﾗ ｺｺｱ,DBA-L675S,27.5,ガソリン
平成30年3月,001225525_10・15_ガソリン乗用車（軽自動車）.xls,ダイハツ,ﾐﾗ ｺｺｱ,DBA-L685S,27.0,ガソリン
平成30年3月,001225525_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,AZ-オフロード,ABA-JM23W,16.4,ガソリン
平成30年3月,001225525_10・15_ガソリン乗用車（軽自動車）.xls,マツダ,AZ-オフロード,ABA-JM23W,14.8,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A1/ A1 Spetback 1.4 TFSI,DBA-8XCAX,19.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A3 Sportback 1.4 TFSI (S-tronic),DBA-8PCAX,18.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A3 Sportback 2.0 TFSI quattro (S-tronic),ABA-8PCCZF,12.2,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,S3 (S-tronic),ABA-8PCDLF,10.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,TT Coupé 1.8TFSI (S-tronic),ABA-8JCDA,14.6,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,TT Coupé 2.0 TFSI quattro TT Roadster (S-tronic),ABA-8JCESF,13.0,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,TTS Coupé (S-tronic),ABA-8JCDLF,10.8,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,TTRS Coupé (S-tronic),ABA-8JCEPF,10.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,Q3 2.0 TFSI quattro (S-tronic),ABA-8UCPSF,13.8,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A4 2.0 TFSI A4 Avant 2.0 TFSI,DBA-8KCDN,14.8,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A4 2.0 TFSI quattro A4 Avant 2.0 TFSI quattro (S-tronic),DBA-8KCDNF,14.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,S4 S4 Avant (S-tronic),ABA-8KCGWF,10.6,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A4 allroad quattro (S-tronic),ABA-8KCDNA,10.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A5 2.0 TFSI quattro (S-tronic),DBA-8TCDNF,14.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A5 Sportback 2.0 TFSI quattro (S-tronic),DBA-8TCDNL,14.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A5 Cabriolet 2.0 TFSI quattro (S-tronic),DBA-8FCDNF,12.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,S5 (S-tronic),ABA-8TCGWF,10.6,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,S5 (S-tronic),ABA-8TCGWF,10.6,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,S5 Sportback (S-tronic),ABA-8TCGWL,10.6,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,S5 Cabriolet (S-tronic),ABA-8FCGWF,10.6,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A6 2.8 FSI quattro A6 Avant 2.8 FSI quattro (S-tronic),DBA-4GCHVS,11.8,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A6 3.0 TFSI quattro A6 Avant 3.0 TFSI quattro (S-tronic),DBA-4GCGWS,11.2,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A7 Sportback 3.0 TFSI quattro (S-tronic),DBA-4GCGWC,11.2,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,Q7 3.0 TFSI quattro,ABA-4LCJTS,8.6,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,Q7 3.0 TFSI quattro Air-Sus,ABA-4LCJTL,8.6,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A8 3.0 TFSI quattro,DBA-4HCGWF,11.2,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A8 4.2 FSI quattro,ABA-4HCDRF,8.3,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A8L 4.2 FSI quattro,ABA-4HCDRL,8.1,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A8 L W12 6.3 FSI quattro,ABA-4HCEJL,8.4,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,ｱｳﾃﾞｨ,A8 L W12 6.3 FSI quattro,ABA-4HCEJL,7.0,ガソリン
平成30年3月,001225528_10・15_ガソリン乗用車（普通・小型）.xls,アルファロメオ,MiTo,ABA-955142,14.6,ガソリン
